Episode,Steps,Total Reward,Epsilon,TD Error
497,2,-0.72,0.22396947872364406,7.033640940790065e-05
498,7,-0.5700000000000001,0.22329757028747313,4.5986156692379154e-05
499,9,5.24,0.2226276775766107,8.462178306621758e-05
500,13,5.06,0.22195979454388087,0.0001561223882093215
501,6,-0.75,0.22129391516024924,0.00010994366857630666
502,4,-0.66,0.2206300334147685,0.00011019626253983006
503,11,5.15,0.2199681433145242,0.00014186031710943843
504,10,5.12,0.21930823888458062,0.0002769083586827037
505,4,-0.66,0.21865031416792688,0.00019912287461920641
506,4,-0.66,0.2179943632254231,6.227499397937208e-05
507,7,-0.87,0.21734038013574683,0.00013054338342044502
508,10,5.12,0.21668835899533959,0.00010569663336355007
509,6,-0.9,0.21603829391835358,0.00023452301957149757
510,1,-0.75,0.21539017903659852,0.00027005805168300867
511,10,5.12,0.21474400849948871,0.00013544691391871312
512,11,5.15,0.21409977647399026,0.00012415227270552847
513,13,5.06,0.21345747714456828,0.0001130201695699585
514,9,5.24,0.21281710471313459,7.628922432761303e-05
515,4,-0.81,0.2121786533989952,5.195407175051514e-05
516,4,-0.66,0.2115421174387982,0.0002583443929324858
517,9,5.24,0.2109074910864818,6.609844098824801e-05
518,9,5.24,0.21027476861322236,0.00016886607388894644
519,11,5.15,0.2096439443073827,0.000462154988285461
520,11,5.15,0.20901501247446055,0.0002564938430706124
521,2,-0.72,0.20838796743703716,0.00014619583816966042
522,9,5.24,0.20776280353472606,0.0005032773697166704
523,11,5.15,0.20713951512412188,0.00011581467961977151
524,9,5.24,0.2065180965787495,6.455046544336558e-05
525,10,5.12,0.20589854228901325,0.00010521122221689439
526,11,5.15,0.20528084666214622,8.337362479241247e-05
527,12,5.03,0.20466500412215977,8.94372579220241e-05
528,12,4.88,0.2040510091097933,0.0003016180482215229
529,11,5.15,0.2034388560824639,7.320288725829663e-05
530,9,5.24,0.2028285395142165,0.00014511402696371078
531,7,-0.72,0.20222005389567385,0.00020881053985379237
532,9,5.24,0.20161339373398682,0.00041534062357742287
533,11,5.0,0.20100855355278485,0.0001388489363307599
534,10,-0.78,0.20040552789212648,9.373856300953776e-05
535,10,5.12,0.1998043113084501,8.650931449665223e-05
536,4,-0.66,0.19920489837452476,5.7602556807978544e-05
537,10,5.12,0.1986072836794012,0.00010951104054583994
538,10,5.12,0.198011461828363,6.368290332829929e-05
539,17,4.73,0.1974174274428779,0.00014672373329042732
540,2,-0.87,0.19682517516054926,5.2311428589746356e-05
541,14,-1.1099999999999999,0.19623469963506762,0.0001341348867884205
542,9,-0.51,0.1956459955361624,0.00010890503431760913
543,12,5.03,0.1950590575495539,8.2264088860029e-05
544,15,4.82,0.19447388037690524,9.89399764269668e-05
545,8,-0.54,0.19389045873577454,0.00013244786396171548
546,9,5.24,0.19330878735956722,9.7696635293687e-05
547,9,5.24,0.1927288609974885,4.3170273177869e-05
548,9,5.24,0.19215067441449604,9.559196061875102e-05
549,9,5.24,0.19157422239125255,6.527136323105272e-05
550,9,5.24,0.1909994997240788,0.000322085299760349
551,13,4.91,0.19042650122490654,0.0001346292920061387
552,1,-0.75,0.18985522172123181,0.00023225709446705878
553,4,-0.66,0.18928565605606812,4.5390508603304625e-05
554,17,4.88,0.1887177990878999,7.738568116538398e-05
555,9,-0.66,0.1881516456906362,7.934880053047284e-05
556,9,5.24,0.18758719075356428,5.9286803864071975e-05
557,11,-0.6000000000000001,0.18702442918130358,7.212890074532135e-05
558,4,-0.66,0.18646335589375967,1.9604582575993845e-05
559,9,5.24,0.1859039658260784,0.00017891915035761485
560,2,-0.72,0.18534625392860016,7.552004080935149e-05
561,13,5.06,0.18479021516681435,0.00010674700864071313
562,12,5.03,0.1842358445213139,0.00022902483654737202
563,11,5.15,0.18368313698774996,0.00019988461975696157
564,13,5.06,0.1831320875767867,6.111256446344599e-05
565,9,5.24,0.18258269131405633,7.411229055125861e-05
566,1,-0.75,0.18203494324011416,0.0001330366067122668
567,9,5.24,0.18148883841039382,7.61573392082937e-05
568,2,-0.72,0.18094437189516263,0.0015742315481475089
569,7,-0.5700000000000001,0.18040153877947715,0.00027487588990230246
570,11,5.15,0.1798603341631387,3.5414938379703514e-05
571,14,4.94,0.1793207531606493,8.432752487611392e-05
572,8,-0.6900000000000001,0.17878279090116736,5.1199029712734045e-05
573,4,-0.66,0.17824644252846386,2.4816499035296147e-05
574,10,5.12,0.17771170320087848,5.0101167835236994e-05
575,9,5.24,0.17717856809127586,4.6567018014482324e-05
576,9,5.24,0.17664703238700202,8.83230507800666e-05
577,9,5.24,0.17611709128984102,6.165508052112677e-05
578,9,5.24,0.1755887400159715,0.00012150803983483154
579,9,5.24,0.1750619737959236,8.094070674107772e-05
580,4,-0.66,0.1745367878745358,1.3724592918151757e-05
581,13,5.06,0.1740131775109122,5.0469068110732434e-05
582,9,5.24,0.17349113797837945,3.9319368650265256e-05
583,10,5.12,0.17297066456444432,0.00015033027420940925
584,9,5.24,0.172451752570751,3.849459340522622e-05
585,11,5.15,0.17193439731303872,5.8334394700729966e-05
586,10,5.12,0.1714185941210996,3.0860231299811856e-05
587,10,5.12,0.1709043383387363,3.0292604969872626e-05
588,12,5.03,0.1703916253237201,7.33302458684193e-05
589,9,5.24,0.16988045044774894,0.00010211135466104477
590,9,5.24,0.1693708090964057,4.721822875176763e-05
591,14,4.94,0.1688626966691165,0.0002638735460485415
592,5,-0.78,0.16835610857910915,0.0003563306239811936
593,11,5.15,0.16785104025337183,3.004440788407175e-05
594,10,5.12,0.16734748713261172,4.457792842913477e-05
595,10,5.12,0.16684544467121387,1.609014962014044e-05
596,11,-0.6000000000000001,0.16634490833720023,1.5734096119889397e-05
597,11,5.15,0.16584587361218864,1.742972275761448e-05
598,11,5.15,0.16534833599135207,1.9094388872789832e-05
599,2,-0.72,0.164852290983378,1.9862594399455702e-05
600,2,-0.72,0.16435773411042787,3.109083650087996e-06
601,11,5.15,0.1638646609080966,4.043974678841716e-05
602,11,5.15,0.1633730669253723,0.00020929811621912947
603,11,5.15,0.16288294772459616,2.2918606852974996e-05
604,9,5.24,0.16239429888142237,4.0307702647623955e-05
605,9,5.24,0.1619071159847781,1.9293198420200497e-05
606,9,5.24,0.16142139463682378,2.3963465991982957e-05
607,13,5.06,0.1609371304529133,1.8651247868407292e-05
608,9,-0.51,0.16045431906155455,9.423012872705132e-06
609,9,5.24,0.15997295610436987,0.0001353034865082413
610,5,-0.63,0.15949303723605676,2.9284129686857342e-05
611,13,4.91,0.1590145581243486,0.0001533830310248819
612,9,5.24,0.15853751444997555,5.507797939369791e-05
613,9,5.24,0.1580619019066256,4.166667309214568e-05
614,13,-0.6900000000000001,0.15758771620090573,7.759413980378528e-05
615,11,5.15,0.157114953052303,4.673993101856798e-05
616,12,5.03,0.1566436081931461,3.8666847359536405e-05
617,11,5.15,0.15617367736856666,2.0544050543817733e-05
618,12,-0.72,0.15570515633646095,5.7989034454900924e-05
619,9,5.24,0.15523804086745158,5.698569344127059e-05
620,11,5.15,0.15477232674484923,1.4997646386208627e-05
621,9,5.24,0.15430800976461467,5.429173820124965e-05
622,10,5.12,0.15384508573532082,4.397434317979787e-05
623,9,5.24,0.15338355047811486,2.8392746773735984e-05
624,11,5.15,0.15292339982668052,0.00015788906189713586
625,6,-0.75,0.15246462962720048,3.067207793113388e-05
626,14,4.94,0.15200723573831887,4.942770497759089e-05
627,5,-0.63,0.15155121403110391,2.2928629914531484e-05
628,6,-0.6,0.1510965603890106,3.873677974297607e-05
629,9,-0.66,0.15064327070784356,5.40139111156653e-05
630,13,5.06,0.15019134089572003,0.0001281278536085805
631,9,5.24,0.14974076687303287,5.60852463927909e-05
632,13,5.06,0.14929154457241375,5.17732699581057e-05
633,9,5.24,0.14884366993869652,1.877136360740729e-05
634,9,5.24,0.14839713892888043,9.116106922293612e-05
635,11,5.15,0.14795194751209378,7.09827811326911e-05
636,9,5.24,0.1475080916695575,0.00011920483676577633
637,9,5.24,0.14706556739454882,2.7079902894102917e-05
638,10,5.12,0.14662437069236517,6.353772723741714e-05
639,9,5.24,0.14618449758028806,2.8607929481141684e-05
640,11,5.15,0.1457459440875472,5.3794729451924056e-05
641,17,4.73,0.14530870625528455,9.631595564903418e-05
642,12,-0.72,0.1448727801365187,0.00010063504366068325
643,11,5.15,0.14443816179610913,0.0001401449080731254
644,13,4.91,0.1440048473107208,2.258491779754807e-05
645,9,5.24,0.14357283276878863,9.11837225632755e-05
646,11,5.15,0.14314211427048226,3.563682482556694e-05
647,2,-0.72,0.1427126879276708,4.41639349446632e-05
648,10,5.12,0.1422845498638878,2.136383736797143e-05
649,11,5.15,0.14185769621429614,2.818159826099211e-05
650,9,5.24,0.14143212312565326,2.905181514102474e-05
651,9,5.24,0.1410078267562763,6.85447605772222e-05
652,10,5.12,0.14058480327600748,3.059240548282105e-05
653,5,-0.63,0.14016304886617945,8.496753725921735e-05
654,9,5.24,0.1397425597195809,4.578868897119214e-05
655,9,5.24,0.13932333204042216,9.855810086871012e-06
656,9,5.24,0.1389053620443009,4.218877436162277e-05
657,11,5.15,0.138488645958168,3.546709008746389e-05
658,9,5.24,0.1380731800202935,0.00011039501987397671
659,9,5.24,0.13765896048023263,5.754848623635351e-05
660,9,5.24,0.13724598359879192,1.4675921824568326e-05
661,11,5.15,0.13683424564799554,3.4621187875348945e-05
662,6,-0.75,0.13642374291105155,8.614721385432252e-05
663,11,5.15,0.1360144716823184,6.7703603194373e-05
664,12,5.03,0.13560642826727143,4.2147871170072904e-05
665,9,-0.51,0.1351996089824696,4.2694082266178964e-05
666,9,5.24,0.1347940101555222,4.415356205653451e-05
667,9,5.24,0.13438962812505564,1.2954210584818307e-05
668,9,5.24,0.13398645924068048,5.495388914924762e-05
669,9,5.24,0.13358449986295842,9.748797740232678e-06
670,9,5.24,0.13318374636336955,5.062111904408084e-05
671,10,5.12,0.13278419512427944,4.4903498110215875e-05
672,9,5.24,0.1323858425389066,2.7071731033680004e-05
673,9,5.24,0.13198868501128988,0.00011658945908897699
674,4,-0.66,0.13159271895625602,7.79606905325636e-05
675,11,5.15,0.13119794079938724,6.815404315768154e-05
676,9,5.24,0.13080434697698906,6.697490981524525e-05
677,9,-0.51,0.1304119339360581,2.311455399548221e-05
678,9,5.24,0.13002069813424993,3.266218136054199e-05
679,9,5.24,0.12963063603984717,7.316668282126354e-05
680,9,5.24,0.12924174413172762,3.179417353749159e-05
681,10,5.12,0.12885401889933243,3.196660854882793e-05
682,4,-0.66,0.12846745684263444,0.00016651502937747864
683,10,5.12,0.12808205447210655,3.5159103936166504e-05
684,9,5.24,0.12769780830869024,1.3509882642716144e-05
685,5,-0.63,0.12731471488376417,2.9424990816551145e-05
686,11,5.15,0.12693277073911288,4.716159967508495e-05
687,9,5.24,0.12655197242689553,1.6760781414228e-05
688,11,-0.6000000000000001,0.12617231650961486,2.8612472058078062e-05
689,7,-0.5700000000000001,0.12579379956008602,3.759936888465225e-05
690,13,5.06,0.12541641816140575,1.2177060389498925e-05
691,9,5.24,0.12504016890692154,2.163510816899361e-05
692,11,5.15,0.12466504840020078,3.193448905717973e-05
693,9,5.24,0.12429105325500017,4.1528609775317214e-05
694,11,5.15,0.12391818009523517,1.2395662245332709e-05
695,12,5.03,0.12354642555494946,8.802974207355874e-06
696,9,5.24,0.12317578627828461,2.468995176564527e-05
697,10,5.12,0.12280625891944975,2.4772064944045268e-05
698,11,5.15,0.1224378401426914,1.0063077793760881e-05
699,12,5.03,0.12207052662226334,1.0918412840510427e-05
700,7,-0.5700000000000001,0.12170431504239655,3.4930130108737755e-05
701,5,-0.63,0.12133920209726937,0.0001495492429967271
702,9,5.24,0.12097518449097756,3.91426700742967e-05
703,11,5.0,0.12061225893750463,2.8018449814804956e-05
704,13,-0.6900000000000001,0.12025042216069212,3.6044997439323474e-05
705,9,5.24,0.11988967089421004,6.963993771730909e-05
706,1,-0.75,0.11953000188152742,1.1025311323464848e-05
707,9,5.24,0.11917141187588283,1.5056967287010695e-05
708,9,5.24,0.11881389764025518,1.2179915605277833e-05
709,11,5.15,0.11845745594733442,3.092118223238768e-05
710,12,5.03,0.11810208357949242,2.381814958122656e-05
711,9,5.24,0.11774777732875394,2.5508089897306894e-05
712,11,5.15,0.11739453399676768,2.3559817856783578e-05
713,9,5.24,0.11704235039477738,1.205398075398989e-05
714,11,5.15,0.11669122334359305,6.813143727413262e-06
715,9,5.24,0.11634114967356228,5.553948363336127e-06
716,11,5.15,0.1159921262245416,7.394581251157268e-06
717,9,-0.66,0.11564414984586797,9.044969462795254e-06
718,10,5.12,0.11529721739633036,1.8099924159287183e-05
719,11,5.15,0.11495132574414137,5.5456728515227125e-06
720,9,5.24,0.11460647176690894,1.9053824568497173e-05
721,12,5.03,0.11426265235160821,1.7524056791747473e-05
722,9,5.24,0.11391986439455339,3.379039581987955e-05
723,9,5.24,0.11357810480136972,3.0548412370181824e-05
724,9,5.24,0.11323737048696561,1.9707782257682993e-05
725,10,-0.63,0.11289765837550471,1.641821963858092e-05
726,9,-0.51,0.1125589654003782,1.1436333023892883e-05
727,1,-0.75,0.11222128850417706,1.0590108104224782e-05
728,12,5.03,0.11188462463866453,2.5734103019203758e-05
729,9,5.24,0.11154897076474853,1.7617382152618826e-05
730,9,-0.51,0.11121432385245428,9.368223926584404e-06
731,9,5.24,0.11088068088089692,2.9841156598801415e-05
732,13,5.06,0.11054803883825423,2.7719813120851402e-05
733,12,5.03,0.11021639472173947,1.635331424646817e-05
734,10,5.12,0.10988574553757426,3.292871306257439e-05
735,12,5.03,0.10955608830096153,7.322102552128247e-06
736,11,5.15,0.10922742003605865,7.472918153697802e-06
737,9,5.24,0.10889973777595047,8.847651871393384e-06
738,9,5.24,0.10857303856262261,2.1118205621759343e-06
739,13,5.06,0.10824731944693475,9.138376036879401e-06
740,9,5.24,0.10792257748859395,8.562529327744212e-06
741,10,5.12,0.10759880975612816,3.106006124653504e-05
742,9,5.24,0.10727601332685978,1.5267603683039648e-05
743,1,-0.75,0.1069541852868792,1.1313262803014368e-05
744,9,5.24,0.10663332273101855,9.582044893047876e-06
745,9,5.24,0.1063134227628255,4.305981646110821e-06
746,11,5.15,0.10599448249453702,3.4406508988964064e-06
747,9,5.24,0.10567649904705341,6.609457096197326e-06
748,9,5.24,0.10535946954991225,6.449723102580012e-05
749,11,5.15,0.10504339114126252,2.1520474009858763e-05
750,4,-0.66,0.10472826096783873,4.214596924612124e-05
751,9,5.24,0.10441407618493521,2.9683967669471815e-05
752,10,5.12,0.10410083395638041,1.2295908345549832e-05
753,9,5.24,0.10378853145451127,9.60878197828505e-06
754,7,-0.5700000000000001,0.10347716586014773,3.977818502270176e-06
755,6,-0.6,0.10316673436256728,4.792664678158569e-06
756,10,5.12,0.10285723415947957,1.674587077786782e-05
757,11,5.15,0.10254866245700113,4.605346837458703e-06
758,9,5.24,0.10224101646963013,6.983319581068928e-06
759,9,5.24,0.10193429342022124,7.552343605412817e-06
760,9,5.24,0.10162849053996058,3.179263589774766e-06
761,9,5.24,0.10132360506834069,5.8432411100915895e-05
762,9,5.24,0.10101963425313566,1.1274565900344493e-05
763,13,5.06,0.10071657535037626,2.646657627827573e-05
764,10,5.12,0.10041442562432513,6.04237525294593e-06
765,9,5.24,0.10011318234745216,6.887563181913316e-06
766,11,5.15,0.0998128428004098,5.547466460339737e-06
767,10,5.12,0.09951340427200858,1.7626414751248377e-05
768,11,5.15,0.09921486405919255,7.43734083450611e-06
769,13,5.06,0.09891721946701497,3.6306099848213935e-06
770,11,5.15,0.09862046780861393,3.548330648134817e-06
771,9,5.24,0.09832460640518809,2.619794733820729e-05
772,11,5.15,0.09802963258597253,1.000928439638797e-05
773,9,5.24,0.0977355436882146,3.992917274647172e-06
774,13,5.06,0.09744233705714996,5.673528247685821e-06
775,9,5.24,0.09715001004597851,7.122386553722511e-06
776,9,5.24,0.09685856001584058,2.3108504150412853e-05
777,4,-0.66,0.09656798433579306,3.4125744718949136e-06
778,15,4.97,0.09627828038278567,2.1312826220309943e-06
779,11,5.0,0.09598944554163731,1.0780768132111586e-05
780,9,5.24,0.0957014772050124,1.909169310465586e-05
781,9,5.24,0.09541437277339737,9.105481290640051e-06
782,10,5.12,0.09512812965507718,5.349437196855434e-06
783,11,5.15,0.09484274526611194,5.688686247718909e-06
784,5,-0.63,0.09455821703031361,2.685640299660008e-06
785,11,5.15,0.09427454237922267,1.5091365433115492e-05
786,10,5.12,0.09399171875208501,7.992183020633092e-06
787,9,5.24,0.09370974359582875,2.6211191400054504e-06
788,9,5.24,0.09342861436504125,1.0803398273158868e-05
789,11,5.0,0.09314832852194613,1.992500875241438e-06
790,9,5.24,0.09286888353638029,6.322343836018263e-06
791,11,5.15,0.09259027688577115,8.456125215161592e-06
792,9,5.24,0.09231250605511383,3.4903035081394286e-05
793,9,5.24,0.0920355685369485,9.28894625455238e-06
794,9,5.24,0.09175946183133765,9.724844075107183e-06
795,9,5.24,0.09148418344584364,1.753240667312639e-05
796,9,5.24,0.0912097308955061,3.0365026304934872e-05
797,9,5.24,0.09093610170281959,1.3221719351956077e-05
798,17,4.88,0.09066329339771112,9.516538819512147e-06
799,9,5.24,0.09039130351751799,2.8999490571853435e-06
800,9,5.24,0.09012012960696544,1.663313709185685e-05
801,9,5.24,0.08984976921814454,1.4331621564957055e-05
802,9,5.24,0.0895802199104901,1.2694250168957902e-05
803,9,5.24,0.08931147925075864,7.5416919571580365e-06
804,12,5.03,0.08904354481300636,8.986247735265351e-06
805,9,5.24,0.08877641417856734,2.1650994136103287e-05
806,6,-0.6,0.08851008493603164,2.769407691024147e-06
807,9,5.24,0.08824455468122355,2.7560873642566244e-06
808,9,5.24,0.08797982101717988,1.1534707103540616e-06
809,9,5.24,0.08771588155412834,1.1417311864331875e-06
810,9,5.24,0.08745273390946595,1.7102793334642129e-06
811,10,5.12,0.08719037570773755,1.0160515557799954e-05
812,9,5.24,0.08692880458061433,5.153136347265293e-06
813,9,5.24,0.08666801816687249,5.267712468695309e-06
814,13,5.06,0.08640801411237187,2.941296648154653e-06
815,1,-0.75,0.08614879007003474,3.820292931777658e-06
816,9,5.24,0.08589034369982464,1.7708235083723089e-06
817,16,4.85,0.08563267266872517,5.230701681568917e-06
818,11,5.15,0.085375774650719,1.5050709691877273e-06
819,9,5.24,0.08511964732676684,8.195749469703312e-07
820,10,5.12,0.08486428838478655,1.0754800428003364e-06
821,9,5.24,0.08460969551963218,6.128159182278776e-06
822,11,5.15,0.08435586643307329,4.822754838394096e-06
823,9,5.24,0.08410279883377407,2.6327462339597532e-06
824,9,5.24,0.08385049043727275,2.1600010061067424e-06
825,9,5.24,0.08359893896596093,2.2611774284087005e-06
826,9,5.24,0.08334814214906305,1.8753766192326616e-06
827,13,4.91,0.08309809772261587,1.066002486009683e-06
828,9,5.24,0.08284880342944802,8.813330509838124e-07
829,9,5.24,0.08260025701915967,5.419895035490501e-07
830,11,5.15,0.0823524562481022,4.88962217301295e-07
831,11,5.15,0.08210539887935789,4.1885359471714105e-06
832,9,5.24,0.08185908268271981,3.451123891156587e-06
833,9,5.24,0.08161350543467165,3.5904633680022216e-06
834,6,-0.6,0.08136866491836764,4.496655871359205e-06
835,11,5.15,0.08112455892361253,3.905529731375943e-06
836,13,5.06,0.0808811852468417,1.8151320003968208e-06
837,7,-0.72,0.08063854169110117,2.6957589268152205e-06
838,11,5.15,0.08039662606602786,1.3242365432895233e-06
839,9,5.24,0.08015543618782978,9.901863349013083e-07
840,9,5.24,0.07991496987926629,1.018890448752548e-06
841,11,5.15,0.07967522496962849,5.047742909234578e-06
842,9,5.24,0.07943619929471961,4.064487939103856e-06
843,9,5.24,0.07919789069683544,2.2493633196063456e-06
844,9,5.24,0.07896029702474494,1.1616255682788e-06
845,9,5.24,0.0787234161336707,1.80373446154489e-06
846,9,5.24,0.07848724588526969,1.494380285294028e-06
847,9,5.24,0.07825178414761388,1.3672088622721883e-06
848,9,5.24,0.07801702879517104,7.341178837173679e-07
849,8,-0.6900000000000001,0.07778297770878553,8.884463724712077e-07
850,9,5.24,0.07754962877565917,6.335145157107844e-07
851,9,5.24,0.0773169798893322,5.085785586642386e-06
852,9,5.24,0.07708502894966421,3.0774861241095805e-06
853,9,5.24,0.07685377386281522,2.2951193664589987e-06
854,10,5.12,0.07662321254122678,9.799766530704802e-07
855,6,-0.6,0.0763933429036031,7.483152254887197e-07
856,9,5.24,0.07616416287489229,6.109093880645055e-07
857,9,5.24,0.07593567038626761,2.767807814052503e-07
858,9,5.24,0.0757078633751088,3.199924220906622e-07
859,10,5.12,0.07548073978498347,3.0567843793960493e-07
860,9,5.24,0.07525429756562853,2.846759264861652e-07
861,9,5.24,0.07502853467293165,5.716344945641241e-06
862,10,5.12,0.07480344906891286,3.6329147746982927e-06
863,11,5.15,0.07457903872170611,2.447621992277246e-06
864,9,5.24,0.07435530160554099,2.320826076306225e-06
865,10,5.12,0.07413223570072437,9.709559265047574e-06
866,8,-0.54,0.0739098389936222,7.07501510532893e-06
867,9,5.24,0.07368810947664134,5.7906325360414084e-06
868,10,5.12,0.07346704514821141,2.9038774414402725e-06
869,10,5.12,0.07324664401276677,2.681544367533206e-06
870,11,5.15,0.07302690408072847,1.7166306840656695e-06
871,9,5.24,0.07280782336848628,7.303626691484371e-06
872,9,5.24,0.07258939989838081,4.578456759595105e-06
873,4,-0.66,0.07237163169868567,2.255846652587934e-06
874,4,-0.66,0.07215451680358961,2.7042704999757916e-06
875,9,5.24,0.07193805325317884,1.5223698900020584e-06
876,9,-0.51,0.07172223909341931,1.9830106718169795e-06
877,2,-0.72,0.07150707237613906,1.0937215506601206e-06
878,9,5.24,0.07129255115901063,2.2014596273341644e-06
879,9,5.24,0.0710786735055336,1.4005839766974127e-06
880,9,5.24,0.07086543748501699,1.3740806694942066e-06
881,9,5.24,0.07065284117256193,5.44161105153762e-06
882,11,5.15,0.07044088264904425,3.936491215096215e-06
883,9,5.24,0.07022956000109712,5.432454296775783e-06
884,9,5.24,0.07001887132109383,1.1328031632729108e-05
885,5,-0.63,0.06980881470713055,3.0256277113949182e-06
886,9,5.24,0.06959938826300915,8.607822602850016e-06
887,9,5.24,0.06939059009822013,2.453635368561259e-06
888,9,5.24,0.06918241832792547,9.67496243396858e-06
889,9,5.24,0.0689748710729417,5.336350859074122e-06
890,9,5.24,0.06876794645972288,6.4519147902804734e-06
891,1,-0.75,0.06856164262034371,9.09390473680105e-06
892,9,5.24,0.06835595769248268,5.880450771655887e-06
893,9,5.24,0.06815088981940523,9.117650961343315e-06
894,9,5.24,0.06794643714994701,5.8935258695985085e-06
895,9,5.24,0.06774259783849718,4.9536278462862055e-06
896,9,5.24,0.06753937004498169,6.8401715351582325e-06
897,10,5.12,0.06733675193484674,3.868460623834835e-06
898,11,5.15,0.0671347416790422,3.900997584919836e-06
899,9,5.24,0.06693333745400507,3.850872783712273e-06
900,4,-0.66,0.06673253744164305,4.366152865031836e-06
901,9,5.24,0.06653233982931812,4.4460200064754136e-06
902,11,5.15,0.06633274280983018,2.0056036419191514e-05
903,9,5.24,0.06613374458140069,8.786476630322997e-06
904,9,5.24,0.06593534334765648,1.0533974331236903e-05
905,9,5.24,0.06573753731761352,8.619442142945547e-06
906,11,-0.6000000000000001,0.06554032470566068,1.0565096400486338e-05
907,11,5.15,0.0653437037315437,5.916587621289761e-06
908,10,5.12,0.06514767262034907,4.440866393906617e-06
909,9,5.24,0.06495222960248802,2.7882178099187313e-06
910,9,5.24,0.06475737291368056,3.221954191051029e-06
911,9,5.24,0.06456310079493952,5.041892740741281e-06
912,9,5.24,0.06436941149255469,3.1669463219764616e-06
913,1,-0.75,0.06417630325807702,3.1314289117290173e-06
914,9,-0.51,0.0639837743483028,2.8566178495263253e-06
915,13,5.06,0.06379182302525789,1.259431491444747e-05
916,9,5.24,0.06360044755618212,7.600705708278434e-06
917,9,5.24,0.06340964621351357,1.016957806617332e-05
918,9,5.24,0.06321941727487303,6.258524750693242e-06
919,9,5.24,0.0630297590230484,2.0459540842744496e-05
920,9,5.24,0.06284066974597925,1.0500927904407339e-05
921,9,5.24,0.06265214773674131,2.2005398477631388e-05
922,9,5.24,0.06246419129353109,1.6173333733604522e-05
923,9,5.24,0.0622767987196505,8.872266840222033e-06
924,9,5.24,0.06208996832349155,1.3641774077970897e-05
925,9,5.24,0.06190369841852107,2.0946595517064754e-05
926,9,5.24,0.06171798732326551,3.9373322907623435e-05
927,9,5.24,0.06153283336129571,3.0179824332460863e-05
928,9,5.24,0.061348234861211826,3.9916335077173746e-05
929,9,5.24,0.06116419015662819,4.802517833013553e-05
930,9,5.24,0.0609806975861583,4.10961388802712e-05
931,9,5.24,0.06079775549339983,2.4641229275504076e-05
932,9,5.24,0.06061536222691963,2.3061127042941127e-05
933,4,-0.66,0.06043351614023887,1.6798825299702003e-05
934,9,5.24,0.060252215591818155,1.1406781393614236e-05
935,11,5.15,0.0600714589450427,9.592793978961048e-06
936,11,5.15,0.05989124456820757,8.78008553296571e-06
937,9,5.24,0.059711570834502944,6.44368344637769e-06
938,9,5.24,0.05953243612199943,1.2691956019100164e-05
939,4,-0.66,0.05935383881363344,4.842434009333374e-06
940,13,5.06,0.05917577729719254,9.616227001830479e-06
941,9,5.24,0.05899824996530096,4.672797391928422e-05
942,9,5.24,0.05882125521540506,4.4104545799604646e-05
943,9,5.24,0.05864479144975884,1.5110436884747793e-05
944,11,5.15,0.05846885707540957,9.678068780968632e-06
945,5,-0.63,0.05829345050418334,2.6640895021046164e-05
946,11,5.15,0.05811857015267079,1.518176906177938e-05
947,9,5.24,0.057944214442212774,3.45142349639597e-05
948,9,5.24,0.05777038179888613,7.83890359849061e-05
949,10,5.12,0.05759707065348948,0.0001325466040725587
950,9,5.24,0.05742427944152901,0.00011848271585929776
951,12,5.03,0.057252006603204425,0.00014781321260670666
952,9,5.24,0.05708025058339481,8.352242730325088e-05
953,9,5.24,0.056909009831644625,9.848399147611215e-05
954,9,5.24,0.05673828280214969,5.148917443875689e-05
955,9,5.24,0.05656806795374324,9.66124589467654e-05
956,6,-0.75,0.056398363749882004,0.0001645462537756733
957,9,5.24,0.05622916865863236,0.00011005390196159069
958,10,5.12,0.056060481152656466,5.9788617909362075e-05
959,9,5.24,0.0558922997091985,3.676861787324823e-05
960,9,5.24,0.0557246228100709,3.153856970230764e-05
961,9,5.24,0.055557448941640684,0.00017086177508139776
962,9,5.24,0.05539077659481576,9.81507433203256e-05
963,9,5.24,0.05522460426503131,7.743686061682335e-05
964,9,5.24,0.05505893045223622,0.00012519102084398683
965,9,5.24,0.054893753660879514,5.401463972197639e-05
966,9,-0.51,0.054729072399896876,2.8263663605482885e-05
967,9,5.24,0.054564885182697184,4.7105641998415296e-05
968,9,5.24,0.05440119052714909,3.0758540863947324e-05
969,10,5.12,0.05423798695556764,2.5155806815746475e-05
970,10,5.12,0.05407527299470094,2.7725231211661595e-05
971,9,5.24,0.053913047175716836,0.0001418224645830277
972,9,5.24,0.05375130803418968,0.00011731666098866198
973,9,5.24,0.05359005411008711,0.0001162677403448874
974,9,5.24,0.053429283947756846,9.15315766986977e-05
975,9,5.24,0.053268996095913575,4.9046847480995995e-05
976,9,5.24,0.05310918910762583,0.0001087487997008591
977,11,5.15,0.052949861540302956,2.9818314281080596e-05
978,9,5.24,0.052791011955682046,0.00010845194901776267
979,9,5.24,0.052632638919815,7.138982295550199e-05
980,9,5.24,0.052474741003055554,4.791505054729189e-05
981,9,5.24,0.052317316780046384,0.00011829706474802353
982,11,5.15,0.05216036482970624,6.757673509127926e-05
983,9,5.24,0.052003883735217124,4.049409855926772e-05
984,2,-0.72,0.051847872084011475,3.546010520949494e-05
985,10,-0.63,0.05169232846775944,3.489797099973657e-05
986,9,5.24,0.05153725148235616,2.236545373711528e-05
