-5.563080310821533203e-03,-6.877323240041732788e-02,4.479167610406875610e-02,3.979706019163131714e-02,9.187679737806320190e-02,6.721428781747817993e-02,9.274623543024063110e-02,9.290011972188949585e-02,-7.226420938968658447e-02,-3.277212381362915039e-04,-5.611202865839004517e-02,1.234076917171478271e-02,-2.213078737258911133e-01,-1.870640963315963745e-01,-3.353778123855590820e-01,-2.181241959333419800e-01,-3.681883513927459717e-01,-2.479318082332611084e-01,-1.435984671115875244e-01,-1.817480474710464478e-02,-7.610802352428436279e-02,6.298234313726425171e-02,-1.331635098904371262e-02,-3.348976671695709229e-01,-2.054466493427753448e-02,-7.092747092247009277e-02,-1.383570879697799683e-01,8.221560716629028320e-02,-1.022896319627761841e-01,8.472087234258651733e-02,2.015691995620727539e-02,7.898271083831787109e-02,2.241091616451740265e-02,-1.446458101272583008e-01,-5.424597859382629395e-02,3.840019926428794861e-02,7.369948178529739380e-02,3.420396149158477783e-01,-5.442329868674278259e-02,-4.654613882303237915e-02,-4.608643054962158203e-02,1.264056563377380371e-01,7.913332432508468628e-02,1.923723518848419189e-01,-4.282911121845245361e-02,-2.037509530782699585e-02,-9.864705801010131836e-02,2.082648724317550659e-01,-7.831033319234848022e-02,-4.807583242654800415e-02,6.039155274629592896e-02,2.126340568065643311e-02,-9.436944872140884399e-02,-6.565880030393600464e-02,1.696803048253059387e-02,-1.712929159402847290e-01,-4.217560216784477234e-02,5.266135334968566895e-01,8.003444224596023560e-02,8.676984161138534546e-02,-4.065484926104545593e-02,5.012854188680648804e-02,-4.600947722792625427e-02,-1.482873708009719849e-01,6.886440515518188477e-02,-1.637909412384033203e-01,-9.514929354190826416e-02,3.058369159698486328e-01,-7.676748931407928467e-02,5.157873034477233887e-03,8.684643357992172241e-02,4.084325581789016724e-02,4.465655982494354248e-02,-6.974558532238006592e-02,2.291623800992965698e-01,-1.676987111568450928e-02,-1.787402927875518799e-01,-2.316797375679016113e-01,2.001623958349227905e-01,5.271673202514648438e-03,4.476470500230789185e-02,-9.213353693485260010e-02,-2.300634235143661499e-02,-9.730324894189834595e-02,-4.634112119674682617e-04,-3.943872451782226562e-02,9.155248105525970459e-02,-7.021881639957427979e-03,-6.562113761901855469e-03,-4.161750152707099915e-02,6.592183560132980347e-02,-8.127839863300323486e-02,3.324434906244277954e-02,-7.664060592651367188e-02,8.592597395181655884e-02,-6.826487183570861816e-02,8.061855286359786987e-02,4.248691350221633911e-02,-1.122214645147323608e-02,-3.010787814855575562e-02
1.227682828903198242e-02,2.301029115915298462e-02,2.080227434635162354e-02,-4.541477188467979431e-02,-1.608408987522125244e-02,-8.896265178918838501e-02,-5.837576463818550110e-02,8.741053193807601929e-02,1.134842634201049805e-02,-7.628301531076431274e-02,-5.720878764986991882e-02,-6.976707279682159424e-02,1.591349095106124878e-01,9.841866791248321533e-02,-1.500351727008819580e-01,4.326921999454498291e-01,-1.716034859418869019e-01,3.514459133148193359e-01,5.019956231117248535e-01,5.696501582860946655e-02,-8.008654415607452393e-02,1.288717053830623627e-02,6.327660381793975830e-02,8.406595885753631592e-02,2.744816839694976807e-01,1.345941424369812012e-01,2.831707000732421875e-01,-1.558865010738372803e-01,-1.430181860923767090e-01,2.716364711523056030e-02,-8.924227952957153320e-02,1.262272745370864868e-01,1.345208138227462769e-01,1.096591725945472717e-01,5.715054646134376526e-02,2.183726131916046143e-01,-9.130269289016723633e-02,8.468840271234512329e-02,-7.950550317764282227e-02,5.559586733579635620e-02,4.696872085332870483e-02,4.003485292196273804e-02,-1.354010403156280518e-02,7.486543618142604828e-03,1.608382612466812134e-01,1.136608421802520752e-02,-6.665500998497009277e-02,-1.438528746366500854e-01,3.708873689174652100e-01,9.404895454645156860e-02,4.889816045761108398e-05,-2.783988416194915771e-02,-4.653512313961982727e-02,7.340834010392427444e-03,-4.901466518640518188e-02,2.980534434318542480e-01,1.777235269546508789e-01,-1.420121490955352783e-01,2.971693128347396851e-02,9.034850448369979858e-02,-2.019836008548736572e-02,-7.809866964817047119e-02,-5.080485343933105469e-02,4.239428415894508362e-02,-9.915813803672790527e-02,7.622405141592025757e-02,-1.466992199420928955e-01,-1.392448991537094116e-01,-3.572086989879608154e-02,3.270126134157180786e-02,-2.093397080898284912e-03,8.217831701040267944e-02,3.454278036952018738e-02,3.320460766553878784e-02,6.527307629585266113e-02,-7.588540017604827881e-02,-1.602690666913986206e-01,-1.529062539339065552e-01,-8.258327096700668335e-02,-4.718638584017753601e-02,8.944021910429000854e-02,-4.971789196133613586e-02,1.255389302968978882e-02,-5.805140733718872070e-02,4.518844187259674072e-03,2.352174371480941772e-02,1.572462469339370728e-01,-7.038371264934539795e-02,4.728771746158599854e-03,2.585520595312118530e-02,7.492164522409439087e-02,9.886751323938369751e-02,-6.152789667248725891e-02,-2.936372905969619751e-02,6.410390883684158325e-02,1.820764690637588501e-02,-1.164946705102920532e-02,-6.690749526023864746e-02,-1.650558412075042725e-02,6.969649344682693481e-02
-5.703588947653770447e-02,-5.374634265899658203e-02,-5.960507318377494812e-02,2.100442349910736084e-02,5.547050386667251587e-02,1.018208265304565430e-02,2.630332857370376587e-02,-9.590669721364974976e-02,-7.937834411859512329e-02,-8.985519409179687500e-03,-1.538413763046264648e-02,-8.491223305463790894e-02,-2.905463427305221558e-02,-1.375023871660232544e-01,-1.417638659477233887e-01,-1.246650740504264832e-01,-2.730495929718017578e-01,-1.068065986037254333e-01,-2.121642678976058960e-01,-6.021477282047271729e-03,8.315751701593399048e-02,-8.002643287181854248e-02,-1.703446544706821442e-02,8.621240966022014618e-03,-2.807872593402862549e-01,-5.267485231161117554e-02,-2.753934860229492188e-01,-4.735222086310386658e-02,-2.721363306045532227e-01,-3.328920900821685791e-02,4.134202748537063599e-02,-7.496689260005950928e-02,-1.944820880889892578e-01,-3.471128642559051514e-02,-3.127127140760421753e-02,-2.905058860778808594e-01,-5.501586198806762695e-02,-2.701905369758605957e-01,-3.942439705133438110e-02,4.432240873575210571e-02,9.164161235094070435e-02,-7.011528313159942627e-02,1.773224771022796631e-02,-1.423684954643249512e-01,-8.033013343811035156e-02,-2.659459412097930908e-02,1.072274148464202881e-02,-7.346954196691513062e-02,-1.398576050996780396e-01,-5.200834199786186218e-02,-6.230989843606948853e-02,-9.009476751089096069e-02,-8.675688505172729492e-02,1.404414046555757523e-02,5.656500160694122314e-02,-1.554936449974775314e-02,5.865398328751325607e-03,2.215579301118850708e-01,2.195684611797332764e-02,-9.069506078958511353e-02,-8.734425157308578491e-02,4.210615903139114380e-02,4.150703921914100647e-02,4.369957838207483292e-03,-4.773692041635513306e-02,-7.409860938787460327e-02,2.042862921953201294e-01,1.574925035238265991e-01,-4.560692235827445984e-02,3.881908953189849854e-03,-3.944977745413780212e-02,4.060205072164535522e-02,-1.344479471445083618e-01,7.266081124544143677e-02,8.577813953161239624e-02,-6.007325649261474609e-02,-1.080345585942268372e-01,2.300630360841751099e-01,3.155613243579864502e-01,9.276098757982254028e-02,-1.710244268178939819e-02,2.827150374650955200e-02,2.261934429407119751e-02,-4.107897356152534485e-02,-1.365564763545989990e-02,-2.307860553264617920e-02,-1.935257464647293091e-01,-4.000035673379898071e-02,5.412919074296951294e-02,-8.799449354410171509e-02,9.251261502504348755e-02,5.561716109514236450e-02,-5.142411217093467712e-02,3.367627412080764771e-02,4.617758840322494507e-02,2.771662920713424683e-02,-1.695320010185241699e-03,2.694367617368698120e-02,-6.423026323318481445e-02,5.292398482561111450e-02
2.077833563089370728e-02,4.036769270896911621e-03,7.123557478189468384e-02,-9.241139143705368042e-02,-1.470664888620376587e-02,-5.967317894101142883e-02,8.101003617048263550e-02,6.117748469114303589e-02,-8.495738357305526733e-02,1.077352464199066162e-02,4.810202866792678833e-02,1.729569584131240845e-02,-1.042120978236198425e-01,-4.164669290184974670e-02,-6.500801444053649902e-02,-4.248313978314399719e-02,-3.075484931468963623e-01,1.648125611245632172e-02,9.255570173263549805e-02,-5.356736108660697937e-02,-8.588241785764694214e-02,1.313001364469528198e-01,-5.722945183515548706e-02,-8.804488182067871094e-02,-1.207252517342567444e-01,-7.768450677394866943e-02,3.082774579524993896e-01,-2.074253112077713013e-01,2.670105397701263428e-01,-9.528261423110961914e-02,-4.195242002606391907e-02,2.539804279804229736e-01,7.685261964797973633e-02,-6.909835338592529297e-02,-5.358860269188880920e-02,1.493277549743652344e-01,4.649444669485092163e-02,1.950105428695678711e-01,9.427284449338912964e-02,-3.218679130077362061e-02,-8.298734575510025024e-02,5.460754036903381348e-04,-6.108656525611877441e-03,1.650812625885009766e-01,1.160643622279167175e-02,5.803607404232025146e-03,-9.780448675155639648e-02,4.511816054582595825e-02,2.046684920787811279e-02,-3.779127821326255798e-02,4.105851054191589355e-03,-7.369156926870346069e-02,-6.328286230564117432e-02,2.703511714935302734e-02,-1.096577420830726624e-01,-6.447869539260864258e-02,-2.326365560293197632e-01,-6.585397571325302124e-02,8.068830519914627075e-02,-4.746716096997261047e-02,9.426904469728469849e-02,-6.922914832830429077e-02,5.228449404239654541e-02,4.309529066085815430e-02,-5.987806618213653564e-02,1.932586133480072021e-01,-1.983214467763900757e-01,-2.751663625240325928e-01,-8.890946954488754272e-02,-9.709552675485610962e-02,-8.077530562877655029e-02,1.761673390865325928e-02,-1.005561649799346924e-01,-1.435037702322006226e-02,-1.164449471980333328e-02,-9.395346045494079590e-03,4.883712828159332275e-01,4.709542393684387207e-01,-2.960591316223144531e-01,-9.061515331268310547e-03,7.988887280225753784e-02,9.367545694112777710e-02,2.081017196178436279e-02,6.107733398675918579e-02,4.887219518423080444e-02,2.884904295206069946e-02,1.956803202629089355e-01,8.569211512804031372e-02,6.107819825410842896e-02,1.664012670516967773e-02,-1.430521160364151001e-02,-4.978066682815551758e-02,-9.464468806982040405e-02,6.343554705381393433e-02,-5.678415298461914062e-03,-1.382406800985336304e-02,-8.292986452579498291e-02,-7.959375530481338501e-02,-8.042262494564056396e-02,-8.427877724170684814e-02
-3.596532344818115234e-02,3.740026801824569702e-02,-7.086392492055892944e-02,-6.018216535449028015e-02,-9.777054935693740845e-02,3.416871279478073120e-02,-5.032422766089439392e-02,4.704410582780838013e-02,1.788529008626937866e-02,-6.405316293239593506e-02,-7.982065528631210327e-02,-5.256844684481620789e-02,8.725286461412906647e-03,-1.473089307546615601e-01,1.167730521410703659e-02,-1.178964152932167053e-01,-8.667748421430587769e-02,-1.700711436569690704e-02,-1.539477705955505371e-01,8.552173525094985962e-02,6.232557445764541626e-02,1.542555987834930420e-01,-5.389775708317756653e-02,-7.135665416717529297e-02,1.492327153682708740e-01,1.318958103656768799e-01,2.934541404247283936e-01,3.548183739185333252e-01,9.170345962047576904e-02,-5.360071733593940735e-02,4.994802922010421753e-02,1.826486885547637939e-01,-1.355381011962890625e-01,-6.167671084403991699e-02,-2.917063189670443535e-03,-4.412551969289779663e-02,-5.808987841010093689e-02,2.732762694358825684e-01,7.140203565359115601e-02,2.579436451196670532e-02,-5.441574007272720337e-02,1.925324201583862305e-01,5.801969021558761597e-02,1.889547854661941528e-01,2.173219621181488037e-01,-8.270424604415893555e-02,8.463724702596664429e-02,4.157773554325103760e-01,-5.741812288761138916e-02,1.563124358654022217e-02,3.107770532369613647e-02,1.851126551628112793e-03,5.215121060609817505e-02,-8.659894019365310669e-02,8.077435940504074097e-02,-2.950969040393829346e-01,1.475777197629213333e-02,2.994979023933410645e-01,-3.373624384403228760e-02,5.122514814138412476e-02,-8.636581152677536011e-02,2.467714250087738037e-03,1.244263797998428345e-01,-1.801243722438812256e-01,-3.704712912440299988e-02,-3.064630925655364990e-01,2.999941110610961914e-01,9.049726277589797974e-02,9.329941123723983765e-02,8.441578596830368042e-02,4.810370504856109619e-03,-4.050368070602416992e-02,7.704902440309524536e-03,-9.769683331251144409e-02,-6.662128865718841553e-02,-3.225781023502349854e-02,-1.461728569120168686e-02,-3.706497848033905029e-01,-3.245585039258003235e-02,-7.276950776576995850e-02,4.058904200792312622e-02,-9.535751491785049438e-02,2.970114350318908691e-03,-5.667398124933242798e-02,1.784576475620269775e-02,-6.409020721912384033e-02,7.860241830348968506e-02,1.229709386825561523e-02,-6.799224019050598145e-02,8.599042147397994995e-02,-8.821880817413330078e-02,5.454368144273757935e-02,8.329872041940689087e-02,-8.851014077663421631e-03,4.356435686349868774e-02,7.722125202417373657e-02,-8.221840858459472656e-02,8.610863238573074341e-02,-2.866639941930770874e-02,-2.486278861761093140e-02
7.569844275712966919e-02,-6.388872861862182617e-02,-1.266315579414367676e-03,5.763008445501327515e-02,5.751740187406539917e-02,3.190065175294876099e-02,7.638580352067947388e-02,6.382157653570175171e-02,-9.112963825464248657e-02,-4.043996334075927734e-03,7.027762383222579956e-02,1.131334155797958374e-02,-5.333574488759040833e-02,-1.514531522989273071e-01,-1.220318675041198730e-01,-1.679633408784866333e-01,-1.185239329934120178e-01,-2.214301228523254395e-01,-4.212393984198570251e-02,-2.037082612514495850e-02,-1.644740998744964600e-02,-9.630481898784637451e-02,1.849707402288913727e-02,-4.383357986807823181e-02,-1.978854238986968994e-01,-2.766118645668029785e-01,-2.761951982975006104e-01,-2.801696658134460449e-01,-2.805669307708740234e-01,9.972397238016128540e-02,-5.110567808151245117e-02,-1.180081143975257874e-01,-1.578778959810733795e-02,-1.769953221082687378e-01,-2.766771316528320312e-01,-2.769980728626251221e-01,2.112706750631332397e-02,-1.260700076818466187e-01,8.745259791612625122e-02,2.166970819234848022e-02,-7.590349018573760986e-02,-4.102860763669013977e-02,8.546235412359237671e-02,-2.337053567171096802e-01,-1.017264127731323242e-01,9.524250775575637817e-02,-2.187261730432510376e-02,-1.166696771979331970e-01,-8.297837525606155396e-02,-5.393396690487861633e-02,-2.357014268636703491e-02,5.941770970821380615e-03,5.898008495569229126e-02,-4.296063911169767380e-03,1.864588707685470581e-01,-8.274509012699127197e-02,2.338831126689910889e-01,1.040126159787178040e-01,7.559684664011001587e-02,-5.347494035959243774e-02,-6.809790432453155518e-02,4.111277312040328979e-02,6.296311318874359131e-02,-8.143672603182494640e-04,-3.072287142276763916e-02,5.707382410764694214e-02,1.984471380710601807e-01,3.345128297805786133e-01,-6.919094175100326538e-02,-6.541641056537628174e-02,-4.654341936111450195e-02,-3.169906139373779297e-02,-1.750024110078811646e-01,2.598621696233749390e-02,-5.886766314506530762e-02,-2.100642025470733643e-02,1.859451532363891602e-01,6.487855911254882812e-01,2.807796895503997803e-01,-3.275050967931747437e-02,6.071979552507400513e-02,4.692109674215316772e-02,-8.808226883411407471e-02,5.180747061967849731e-02,2.098556607961654663e-02,4.079467803239822388e-02,-1.176339536905288696e-01,-5.993436649441719055e-02,-6.838306784629821777e-03,5.545527487993240356e-02,9.103519469499588013e-02,-3.957115113735198975e-03,2.082542330026626587e-02,-4.875529929995536804e-02,-8.682981878519058228e-02,-3.251834213733673096e-02,-6.642058491706848145e-03,-9.917079657316207886e-02,9.162150323390960693e-03,-1.375248283147811890e-02
-2.710416167974472046e-02,8.186643570661544800e-02,8.342771977186203003e-02,5.437389761209487915e-02,-3.593720495700836182e-02,-4.046581685543060303e-03,9.508100897073745728e-02,4.806350916624069214e-02,2.776271849870681763e-02,3.689373284578323364e-02,7.305818051099777222e-02,-1.913603395223617554e-02,7.049104664474725723e-03,-9.988613426685333252e-02,-8.716002106666564941e-02,8.199985325336456299e-02,4.306764155626296997e-02,2.863111160695552826e-02,-4.921239987015724182e-02,-5.983933806419372559e-04,4.012150317430496216e-02,2.090461105108261108e-01,2.328508049249649048e-01,-1.223606988787651062e-01,-1.037580594420433044e-01,-1.052963510155677795e-01,2.029900848865509033e-01,-1.161418035626411438e-01,4.555138349533081055e-01,1.575000584125518799e-02,-8.017008006572723389e-02,2.840990722179412842e-01,6.241796538233757019e-02,3.134388476610183716e-02,3.183855442330241203e-03,4.489690065383911133e-01,3.052192181348800659e-02,-2.843783609569072723e-02,1.677701622247695923e-02,2.480734884738922119e-02,-6.918235123157501221e-02,1.515219658613204956e-01,5.962594598531723022e-02,1.923180371522903442e-02,7.985026389360427856e-02,2.799811214208602905e-02,9.065679460763931274e-02,1.505091786384582520e-01,2.855161130428314209e-01,2.574420720338821411e-02,9.334381669759750366e-02,-1.904410123825073242e-02,9.878122061491012573e-02,-9.928178042173385620e-04,3.962586820125579834e-02,5.473615974187850952e-02,-6.347344070672988892e-02,-1.196541041135787964e-01,-2.103319019079208374e-02,1.004531979560852051e-03,5.701918154954910278e-02,-9.116917103528976440e-02,3.902167454361915588e-02,-8.703568950295448303e-03,-4.973610490560531616e-02,1.300959289073944092e-01,-1.080437377095222473e-01,-1.308505535125732422e-01,-1.932793855667114258e-02,7.050060480833053589e-02,-5.481594800949096680e-02,9.806979447603225708e-02,7.046117633581161499e-02,1.929366588592529297e-02,-1.067848876118659973e-01,-5.267122015357017517e-02,1.819972530938684940e-03,5.129174515604972839e-02,-3.194036707282066345e-02,-2.369538694620132446e-02,-4.584014415740966797e-02,-6.592224538326263428e-02,-2.420721948146820068e-02,-1.200754940509796143e-02,-1.733837276697158813e-02,-9.606577455997467041e-02,1.841028779745101929e-01,-8.554473519325256348e-03,1.836895942687988281e-02,-9.072586894035339355e-03,-1.555001735687255859e-02,6.737587600946426392e-02,-5.555469915270805359e-02,6.845810264348983765e-02,-3.516463190317153931e-02,-9.849673509597778320e-02,7.000655680894851685e-02,2.473084628582000732e-02,4.634281247854232788e-02,5.813930183649063110e-02
7.740301638841629028e-02,4.873242229223251343e-02,1.618067175149917603e-02,4.337369650602340698e-02,-9.890967607498168945e-02,8.768735080957412720e-02,3.749235719442367554e-02,-9.336612373590469360e-02,-2.859876304864883423e-02,-1.384624093770980835e-02,5.645068734884262085e-02,9.034175425767898560e-02,-8.255911618471145630e-02,-2.880380116403102875e-02,-1.734179556369781494e-01,-1.639161258935928345e-01,-1.682633161544799805e-01,-1.639900654554367065e-01,-1.786620914936065674e-01,5.642753094434738159e-02,2.154712378978729248e-02,-1.445996016263961792e-01,-1.386978775262832642e-01,-4.234874993562698364e-02,-2.726728096604347229e-02,1.459807157516479492e-01,7.395327091217041016e-02,1.102899014949798584e-02,2.771735787391662598e-01,-5.982125923037528992e-02,-5.982344225049018860e-02,-1.673373728990554810e-01,1.979520767927169800e-01,-1.530186384916305542e-01,-1.467476785182952881e-01,3.378227055072784424e-01,5.372620373964309692e-02,7.949776947498321533e-02,-9.798405319452285767e-02,5.723815411329269409e-02,-9.471217542886734009e-02,-6.259854882955551147e-02,-9.079247713088989258e-02,-1.585775166749954224e-01,-1.770221143960952759e-01,-5.325300619006156921e-02,9.654044359922409058e-02,-1.637400090694427490e-01,2.401935458183288574e-01,-6.626930832862854004e-02,9.480858594179153442e-02,7.258488982915878296e-02,9.410495311021804810e-02,5.285197123885154724e-02,-7.741575688123703003e-02,2.413131296634674072e-03,-1.667566746473312378e-01,-1.644833981990814209e-01,-1.235375553369522095e-02,-1.624049246311187744e-02,-5.601168796420097351e-02,-2.881658077239990234e-02,-2.643761970102787018e-02,1.956741064786911011e-01,-1.299877166748046875e-01,1.401808708906173706e-01,-1.734348237514495850e-01,7.848951965570449829e-02,-9.026171267032623291e-02,-6.818184256553649902e-02,7.267228513956069946e-02,-1.754701137542724609e-02,2.731144428253173828e-02,-1.200114190578460693e-02,2.571049518883228302e-02,-6.785855442285537720e-02,-5.372955650091171265e-02,4.555892050266265869e-01,-6.269217282533645630e-02,6.229839473962783813e-02,-5.260839685797691345e-02,4.566324502229690552e-02,-6.890761852264404297e-02,2.686210721731185913e-02,-1.281660795211791992e-02,2.217761427164077759e-02,3.075469136238098145e-01,-8.496210724115371704e-02,1.583842188119888306e-02,-8.715776354074478149e-02,7.078409940004348755e-02,-4.048388078808784485e-02,7.095391303300857544e-02,-8.441879600286483765e-02,1.922591775655746460e-02,1.734824478626251221e-02,1.577719300985336304e-02,-6.789080053567886353e-02,-1.121914386749267578e-02,-7.083937525749206543e-03
3.500143438577651978e-02,7.399409264326095581e-02,-7.936254888772964478e-02,7.707870751619338989e-02,5.780730396509170532e-02,-9.271116554737091064e-02,-5.221483856439590454e-02,-5.803581699728965759e-02,9.237202256917953491e-02,-7.211909443140029907e-02,6.947398185729980469e-03,-9.149558842182159424e-02,2.556791901588439941e-01,2.991635799407958984e-01,2.460702806711196899e-01,2.791388332843780518e-01,2.594909667968750000e-01,2.450766861438751221e-01,5.026718229055404663e-02,3.155607730150222778e-02,-8.238128572702407837e-02,2.670814692974090576e-01,2.367501892149448395e-02,1.716097891330718994e-01,-5.601163953542709351e-02,1.081396825611591339e-02,2.220817953348159790e-01,-1.222927868366241455e-01,-6.159070879220962524e-02,5.974822491407394409e-02,-5.858378484845161438e-02,2.521260082721710205e-01,1.728373914957046509e-01,5.695845466107130051e-03,1.298070605844259262e-02,-2.455217298120260239e-03,7.491188496351242065e-02,7.196447812020778656e-03,5.855330079793930054e-02,-7.018810510635375977e-02,1.869914680719375610e-02,1.056475192308425903e-01,-3.842691332101821899e-02,8.403079211711883545e-02,-1.341873109340667725e-01,-7.234428822994232178e-02,-9.778112173080444336e-02,3.565929085016250610e-02,-1.457875967025756836e-01,-6.600663810968399048e-02,-5.584639310836791992e-02,-6.376091390848159790e-02,1.744399964809417725e-02,-1.954040676355361938e-02,-4.086447879672050476e-02,3.145761489868164062e-01,1.251441240310668945e-01,-2.596697211265563965e-01,-5.447592958807945251e-02,9.324965626001358032e-02,-6.887553632259368896e-02,7.288996130228042603e-02,7.465011626482009888e-02,-2.404294908046722412e-02,-1.881371997296810150e-02,9.953450411558151245e-02,1.111743524670600891e-01,-2.583219110965728760e-01,-7.169385254383087158e-02,-2.300509065389633179e-02,2.578084915876388550e-02,9.396461397409439087e-02,-1.248690932989120483e-01,4.933426529169082642e-02,-7.583829760551452637e-02,3.353781253099441528e-02,4.409399926662445068e-01,4.329669848084449768e-02,-2.389617264270782471e-01,-5.557233095169067383e-02,-3.695300966501235962e-02,-1.687321811914443970e-02,5.946720391511917114e-02,1.524135470390319824e-03,1.833041757345199585e-02,8.763933926820755005e-02,1.920025423169136047e-02,-7.605895400047302246e-03,5.661025643348693848e-03,1.380886137485504150e-02,4.765390604734420776e-02,-3.195605427026748657e-02,4.290663450956344604e-02,9.664011746644973755e-02,3.814823180437088013e-02,-9.205192327499389648e-02,2.759075909852981567e-02,4.197246581315994263e-02,5.307137966156005859e-03,-7.805868983268737793e-03
9.989995509386062622e-02,3.711504489183425903e-02,-8.826261013746261597e-02,4.475973546504974365e-03,-4.103602096438407898e-02,6.119727343320846558e-02,8.816418796777725220e-02,1.083340495824813843e-02,8.074266463518142700e-02,-3.007104247808456421e-02,9.715550392866134644e-02,9.690106660127639771e-02,-1.571608781814575195e-01,-1.257202029228210449e-01,-1.789603233337402344e-01,6.802582740783691406e-02,-1.025940701365470886e-01,-2.546496391296386719e-01,2.558036893606185913e-02,-8.358098566532135010e-02,9.350306540727615356e-02,-2.014979869127273560e-01,3.207535296678543091e-02,-1.347268745303153992e-02,-5.522679165005683899e-02,-1.403778605163097382e-02,1.103323325514793396e-01,-1.439586877822875977e-01,3.674135506153106689e-01,4.496885091066360474e-02,-2.857233583927154541e-02,-2.231489121913909912e-01,2.084788829088211060e-01,-3.547827526926994324e-02,1.024215016514062881e-03,3.497433066368103027e-01,-7.749199867248535156e-03,-2.752401120960712433e-02,-1.700588315725326538e-02,7.589834183454513550e-02,6.699778884649276733e-02,-1.628570109605789185e-01,4.464641213417053223e-03,-1.316702812910079956e-01,2.284926325082778931e-01,-4.430764913558959961e-02,7.111383229494094849e-02,-2.540897428989410400e-01,2.936662137508392334e-01,7.614575326442718506e-03,6.023097783327102661e-02,-6.456194072961807251e-02,-7.251570373773574829e-02,4.315358400344848633e-02,-3.307147882878780365e-03,-2.089478820562362671e-01,-2.563678026199340820e-01,9.053556621074676514e-02,6.531041115522384644e-02,-3.393732011318206787e-03,-5.299692228436470032e-02,-4.709237813949584961e-02,3.867329284548759460e-02,1.095898151397705078e-01,-1.017537713050842285e-01,1.646883785724639893e-01,-2.618201375007629395e-01,1.954980492591857910e-01,3.000296652317047119e-03,-7.813094556331634521e-02,-9.298570454120635986e-02,-4.703998565673828125e-04,2.396462112665176392e-02,1.607219129800796509e-02,2.233910411596298218e-01,5.089614540338516235e-02,-2.544069290161132812e-01,4.635109305381774902e-01,1.675418019294738770e-01,-7.082059234380722046e-02,-4.089055210351943970e-02,7.991587370634078979e-02,8.629512041807174683e-02,-9.278916567564010620e-02,9.577734023332595825e-02,9.478361159563064575e-02,3.720001280307769775e-01,1.628696918487548828e-05,-7.359371334314346313e-02,-5.075370147824287415e-02,-2.948288619518280029e-02,-1.842902600765228271e-02,6.155341118574142456e-02,-1.824575662612915039e-02,-3.950581699609756470e-02,-3.712137043476104736e-02,4.387647658586502075e-02,3.951948136091232300e-02,-6.115123629570007324e-03,1.839320361614227295e-02
